Date,Number of patient,Treatment,Drug,Insurance avg Cost,Patient avg Cost
1/26/2016,114,T26,D60,313,479
1/26/2016,36,T38,D89,415,502
1/26/2016,66,T36,D36,543,494
1/26/2016,45,T45,D51,727,492
1/26/2016,167,T81,D16,388,384
1/26/2016,21,T73,D15,643,343
1/26/2016,75,T79,D28,593,296
1/26/2016,138,T74,D1,734,783
1/26/2016,127,T42,D21,200,500
1/26/2016,48,T8,D30,224,522
1/26/2016,55,T61,D44,274,224
1/26/2016,48,T65,D36,257,638
1/26/2016,72,T96,D6,557,443
1/26/2016,153,T50,D52,677,496
1/26/2016,183,T8,D88,204,204
1/26/2016,34,T85,D29,589,640
1/26/2016,186,T88,D59,292,460
1/26/2016,20,T80,D97,259,434
1/26/2016,158,T15,D22,272,711
1/26/2016,196,T89,D81,337,618
1/26/2016,39,T63,D92,257,608
1/26/2016,156,T28,D23,740,613
1/26/2016,60,T47,D35,551,444
1/26/2016,192,T37,D48,700,343
1/26/2016,150,T67,D76,365,772
1/26/2016,130,T57,D21,443,773
1/26/2016,176,T75,D16,795,305
1/26/2016,98,T51,D89,215,625
1/26/2016,174,T77,D95,327,613
1/26/2016,165,T11,D10,579,432
1/26/2016,112,T81,D28,359,418
1/26/2016,127,T61,D42,565,584
1/26/2016,63,T61,D12,553,530
1/26/2016,137,T55,D38,409,539
1/26/2016,15,T83,D99,541,235
1/26/2016,8,T50,D10,225,231
1/26/2016,6,T91,D26,485,474
1/26/2016,178,T94,D20,370,358
1/26/2016,99,T23,D78,319,715
1/26/2016,45,T95,D81,560,403
1/26/2016,115,T89,D43,714,308
1/26/2016,91,T13,D42,575,501
1/26/2016,174,T75,D97,311,474
1/26/2016,49,T29,D94,720,242
1/26/2016,181,T32,D49,652,424
1/26/2016,43,T78,D36,471,326
1/26/2016,152,T95,D71,219,719
1/26/2016,96,T64,D96,788,500
1/26/2016,97,T4,D34,624,341
1/26/2016,62,T20,D78,255,793
1/26/2016,6,T65,D72,397,684
1/26/2016,92,T21,D52,307,261
1/26/2016,158,T68,D83,508,576
1/26/2016,92,T62,D27,421,282
1/26/2016,27,T22,D33,794,312
1/26/2016,43,T30,D44,419,308
1/26/2016,151,T32,D21,357,208
1/26/2016,171,T56,D48,558,784
1/26/2016,17,T20,D55,582,348
1/26/2016,119,T67,D97,482,591
1/26/2016,181,T80,D9,679,478
1/26/2016,92,T70,D45,478,751
1/26/2016,148,T54,D26,780,396
1/26/2016,102,T97,D83,646,357
1/26/2016,9,T81,D21,613,336
1/26/2016,136,T44,D94,278,659
1/26/2016,189,T44,D23,375,626
1/26/2016,97,T77,D67,564,315
1/26/2016,52,T87,D54,575,712
1/26/2016,14,T70,D22,415,236
1/26/2016,165,T22,D65,657,687
1/26/2016,50,T95,D3,630,571
1/26/2016,85,T83,D3,669,277
1/26/2016,148,T22,D90,221,444
1/26/2016,124,T86,D44,334,578
1/26/2016,105,T33,D99,722,647
1/26/2016,50,T15,D78,505,577
1/26/2016,13,T15,D80,316,388
1/26/2016,47,T83,D100,247,464
1/26/2016,187,T14,D79,224,258
1/26/2016,180,T59,D73,208,595
1/26/2016,199,T58,D65,539,479
1/26/2016,102,T96,D3,243,465
1/26/2016,109,T72,D71,373,561
1/26/2016,158,T29,D63,515,358
1/26/2016,156,T64,D92,360,585
1/26/2016,8,T49,D63,631,646
1/26/2016,38,T13,D38,796,679
1/26/2016,119,T85,D11,250,700
1/25/2016,94,T65,D45,480,514
1/25/2016,63,T27,D82,464,458
1/25/2016,31,T19,D17,535,296
1/25/2016,136,T56,D44,385,545
1/25/2016,15,T37,D11,768,545
1/25/2016,190,T18,D70,275,322
1/25/2016,79,T86,D14,243,586
1/25/2016,108,T15,D78,662,421
1/25/2016,28,T72,D13,451,759
1/25/2016,113,T86,D2,622,444
1/25/2016,69,T12,D29,680,529
1/25/2016,77,T51,D1,685,790
1/25/2016,169,T89,D53,518,266
1/25/2016,23,T29,D45,498,430
1/25/2016,12,T82,D39,493,718
1/25/2016,46,T34,D24,205,551
1/25/2016,177,T22,D56,295,703
1/25/2016,32,T77,D59,457,650
1/25/2016,111,T39,D94,431,314
1/25/2016,74,T96,D2,257,630
1/25/2016,30,T98,D98,388,237
1/25/2016,48,T20,D30,394,425
1/25/2016,2,T98,D19,603,553
1/25/2016,152,T83,D13,495,426
1/25/2016,76,T83,D66,442,573
1/25/2016,16,T5,D79,603,217
1/25/2016,189,T32,D71,602,424
1/25/2016,171,T31,D12,427,761
1/25/2016,146,T72,D16,365,288
1/25/2016,119,T47,D74,555,335
1/25/2016,197,T62,D22,522,305
1/25/2016,39,T87,D99,607,542
1/25/2016,188,T8,D88,747,657
1/25/2016,111,T52,D64,366,705
1/25/2016,1,T13,D80,201,382
1/25/2016,43,T87,D5,239,638
1/25/2016,15,T58,D52,375,481
1/25/2016,74,T79,D14,763,695
1/25/2016,157,T50,D62,361,374
1/25/2016,172,T27,D89,774,688
1/25/2016,57,T49,D1,669,553
1/25/2016,173,T95,D50,243,334
1/25/2016,7,T82,D54,637,231
1/25/2016,158,T80,D79,405,682
1/25/2016,131,T3,D15,586,427
1/25/2016,139,T14,D69,272,340
1/25/2016,57,T24,D58,331,688
1/25/2016,128,T100,D1,462,522
1/25/2016,60,T80,D29,539,369
1/25/2016,106,T94,D52,607,231
1/25/2016,184,T18,D89,600,490
1/25/2016,80,T52,D26,424,460
1/25/2016,101,T48,D70,740,717
1/25/2016,138,T67,D94,366,676
1/25/2016,7,T35,D70,463,465
1/25/2016,58,T25,D17,725,639
1/25/2016,189,T68,D14,358,796
1/25/2016,27,T66,D86,441,724
1/25/2016,148,T94,D39,259,655
1/25/2016,21,T80,D30,623,503
1/25/2016,44,T36,D9,616,616
1/25/2016,104,T16,D50,227,585
1/25/2016,189,T4,D51,228,759
1/25/2016,35,T7,D31,486,608
1/25/2016,159,T54,D45,656,358
1/25/2016,122,T62,D34,786,593
1/25/2016,128,T2,D12,228,764
1/25/2016,167,T31,D27,671,438
1/25/2016,119,T58,D31,758,329
1/25/2016,170,T79,D47,659,582
1/25/2016,106,T22,D88,346,291
1/25/2016,46,T94,D100,403,426
1/25/2016,140,T98,D29,460,207
1/25/2016,114,T47,D5,267,500
1/25/2016,109,T35,D67,396,545
1/25/2016,51,T36,D76,248,547
1/25/2016,40,T93,D43,584,289
1/25/2016,137,T28,D13,406,207
1/25/2016,40,T86,D74,229,440
1/25/2016,103,T84,D59,676,440
1/25/2016,179,T62,D45,702,256
1/25/2016,51,T26,D6,516,678
1/25/2016,124,T6,D12,656,743
1/25/2016,141,T79,D52,703,629
1/25/2016,45,T6,D39,723,320
1/25/2016,93,T57,D23,580,614
1/25/2016,193,T38,D71,717,662
1/25/2016,143,T47,D2,636,281
1/25/2016,33,T46,D39,750,530
1/25/2016,44,T43,D21,379,421
1/25/2016,55,T99,D21,660,703
1/25/2016,63,T1,D86,270,654
1/25/2016,138,T15,D63,522,621
1/25/2016,149,T87,D95,316,393
1/25/2016,108,T18,D47,601,624
1/25/2016,84,T67,D70,334,679
1/25/2016,41,T88,D72,262,291
1/25/2016,2,T32,D6,423,466
1/25/2016,101,T7,D34,486,708
1/25/2016,50,T17,D84,789,761
1/25/2016,141,T33,D68,410,328
1/25/2016,186,T80,D76,557,666
1/25/2016,86,T73,D16,690,515
1/25/2016,22,T35,D28,730,572
1/25/2016,76,T51,D6,594,596
1/25/2016,97,T29,D79,701,788
1/25/2016,31,T47,D83,227,218
1/25/2016,106,T83,D42,746,463
1/25/2016,185,T29,D50,781,702
1/25/2016,162,T82,D20,525,314
1/25/2016,146,T43,D53,558,340
1/24/2016,32,T49,D15,749,729
1/24/2016,189,T40,D16,426,571
1/24/2016,142,T95,D93,657,708
1/24/2016,63,T24,D74,530,420
1/24/2016,86,T41,D11,575,699
1/24/2016,171,T29,D31,484,200
1/24/2016,152,T36,D15,514,725
1/24/2016,8,T79,D68,353,370
1/24/2016,119,T57,D65,438,772
1/24/2016,105,T93,D49,623,555
1/24/2016,54,T57,D98,733,343
1/24/2016,127,T32,D93,255,707
1/24/2016,127,T58,D38,741,305
1/24/2016,103,T94,D41,704,715
1/24/2016,98,T34,D94,496,621
1/24/2016,76,T45,D97,421,473
1/24/2016,5,T2,D40,663,336
1/24/2016,15,T53,D38,559,361
1/24/2016,30,T59,D70,731,596
1/24/2016,25,T28,D12,657,435
1/24/2016,169,T16,D62,744,240
1/24/2016,26,T29,D26,663,393
1/24/2016,114,T59,D4,540,293
1/24/2016,175,T48,D83,357,742
1/24/2016,187,T5,D28,628,373
1/24/2016,75,T9,D6,732,789
1/24/2016,99,T41,D95,284,307
1/24/2016,117,T33,D10,309,662
1/24/2016,8,T14,D35,654,429
1/24/2016,26,T69,D39,559,326
1/24/2016,97,T30,D89,453,594
1/24/2016,36,T6,D10,585,693
1/24/2016,45,T70,D73,721,777
1/24/2016,192,T26,D12,775,433
1/24/2016,5,T45,D24,506,616
1/24/2016,123,T4,D22,287,420
1/24/2016,41,T63,D1,310,298
1/24/2016,199,T89,D10,206,583
1/24/2016,169,T100,D93,686,323
1/24/2016,92,T72,D34,318,402
1/24/2016,70,T13,D41,665,326
1/24/2016,174,T77,D68,207,540
1/24/2016,32,T85,D97,487,515
1/24/2016,156,T41,D82,765,335
1/24/2016,62,T60,D84,230,332
1/24/2016,126,T36,D16,403,275
1/24/2016,159,T77,D81,696,218
1/24/2016,61,T37,D8,786,390
1/24/2016,41,T61,D17,349,614
1/24/2016,115,T90,D38,505,690
1/24/2016,7,T39,D55,341,647
1/24/2016,61,T96,D41,299,271
1/24/2016,62,T86,D89,307,433
1/24/2016,8,T62,D59,637,352
1/24/2016,88,T44,D78,735,228
1/24/2016,176,T41,D94,231,544
1/24/2016,39,T15,D55,287,419
1/24/2016,105,T86,D9,358,359
1/24/2016,35,T12,D97,369,504
1/24/2016,146,T49,D88,401,570
1/24/2016,191,T57,D89,354,471
1/24/2016,150,T17,D20,548,733
1/24/2016,12,T39,D73,236,796
1/24/2016,54,T70,D53,369,740
1/24/2016,96,T19,D87,738,216
1/24/2016,192,T13,D83,368,202
1/24/2016,17,T43,D93,535,573
1/24/2016,1,T58,D23,653,484
1/24/2016,10,T27,D39,725,588
1/24/2016,186,T18,D44,444,579
1/24/2016,50,T9,D13,483,237
1/24/2016,32,T77,D80,662,339
1/24/2016,8,T37,D21,685,527
1/24/2016,147,T38,D45,216,544
1/24/2016,180,T53,D84,611,539
1/24/2016,188,T39,D71,572,376
1/24/2016,186,T10,D84,287,402
1/24/2016,149,T14,D51,320,415
1/24/2016,150,T30,D79,569,585
1/24/2016,124,T19,D87,702,230
1/24/2016,29,T66,D50,662,682
1/24/2016,76,T100,D85,737,562
1/24/2016,118,T44,D82,644,364
1/24/2016,157,T78,D46,496,283
1/24/2016,17,T89,D88,596,594
1/24/2016,83,T35,D42,473,365
1/24/2016,127,T46,D50,723,551
1/24/2016,99,T16,D98,319,615
1/24/2016,7,T30,D23,350,786
1/24/2016,53,T92,D35,660,604
1/24/2016,132,T60,D29,521,529
1/24/2016,187,T35,D39,352,239
1/24/2016,183,T63,D25,612,470
1/24/2016,97,T23,D69,604,696
1/24/2016,35,T36,D61,584,676
1/24/2016,88,T41,D68,646,307
1/23/2016,154,T61,D10,546,489
1/23/2016,5,T5,D100,271,640
1/23/2016,100,T67,D40,374,691
1/23/2016,73,T58,D10,437,612
1/23/2016,11,T100,D50,542,416
1/23/2016,58,T38,D83,533,559
1/23/2016,191,T59,D100,375,649
1/23/2016,149,T6,D26,511,577
1/23/2016,197,T88,D83,680,648
1/23/2016,102,T58,D69,372,408
1/23/2016,184,T2,D85,634,381
1/23/2016,156,T49,D87,777,725
1/23/2016,82,T9,D27,555,216
1/23/2016,9,T31,D44,568,313
1/23/2016,84,T47,D53,248,621
1/23/2016,168,T94,D97,265,708
1/23/2016,98,T85,D96,627,274
1/23/2016,94,T95,D48,700,488
1/23/2016,80,T53,D45,491,366
1/23/2016,74,T26,D67,783,635
1/23/2016,64,T19,D48,320,228
1/23/2016,16,T65,D60,617,309
1/23/2016,102,T73,D62,284,550
1/23/2016,8,T99,D35,351,538
1/23/2016,110,T14,D36,332,298
1/23/2016,67,T73,D55,251,431
1/23/2016,89,T56,D63,425,433
1/23/2016,56,T25,D90,490,399
1/23/2016,187,T73,D78,605,635
1/23/2016,75,T96,D13,648,485
1/23/2016,147,T41,D58,784,671
1/23/2016,169,T68,D24,665,761
1/23/2016,94,T70,D29,546,444
1/23/2016,143,T99,D23,653,243
1/23/2016,75,T50,D8,617,724
1/23/2016,100,T11,D99,723,715
1/23/2016,84,T57,D95,437,589
1/23/2016,200,T76,D32,363,525
1/23/2016,71,T17,D86,523,524
1/23/2016,47,T71,D62,530,232
1/23/2016,83,T9,D67,316,382
1/23/2016,81,T86,D83,472,390
1/23/2016,24,T60,D43,704,567
1/23/2016,104,T65,D99,529,581
1/23/2016,200,T49,D53,680,339
1/23/2016,86,T36,D13,404,658
1/23/2016,40,T55,D71,705,773
1/23/2016,99,T69,D20,684,293
1/23/2016,169,T93,D67,231,466
1/23/2016,81,T19,D12,369,767
1/23/2016,25,T21,D54,672,661
1/23/2016,104,T76,D71,462,728
1/23/2016,65,T49,D20,257,384
1/23/2016,140,T73,D98,541,470
1/23/2016,58,T38,D65,472,638
1/23/2016,164,T91,D89,763,758
1/23/2016,78,T76,D9,460,520
1/23/2016,121,T3,D2,765,547
1/23/2016,7,T20,D93,200,222
1/23/2016,121,T65,D49,512,759
1/23/2016,119,T10,D93,711,292
1/23/2016,195,T61,D88,463,659
1/23/2016,196,T40,D13,540,327
1/23/2016,136,T30,D45,735,326
1/23/2016,40,T65,D85,212,562
1/23/2016,115,T59,D4,785,598
1/23/2016,124,T100,D50,544,534
1/23/2016,99,T26,D23,245,780
1/23/2016,63,T21,D71,691,363
1/23/2016,119,T48,D28,729,418
1/23/2016,40,T65,D90,409,749
1/23/2016,24,T12,D87,409,284
1/23/2016,146,T12,D51,722,687
1/23/2016,164,T2,D60,439,579
1/23/2016,60,T56,D8,534,340
1/23/2016,60,T100,D69,428,300
1/23/2016,86,T29,D32,721,583
1/23/2016,17,T9,D85,205,610
1/23/2016,156,T83,D98,277,344
1/23/2016,62,T49,D8,662,530
1/23/2016,184,T80,D3,352,296
1/23/2016,177,T56,D59,731,301
1/23/2016,30,T78,D20,569,327
1/23/2016,158,T74,D54,795,799
1/23/2016,116,T90,D10,555,606
1/23/2016,13,T59,D8,467,265
1/23/2016,109,T52,D41,335,381
1/23/2016,163,T55,D100,209,736
1/23/2016,132,T87,D96,344,633
1/23/2016,111,T16,D41,420,279
1/23/2016,10,T61,D59,251,622
1/23/2016,132,T70,D2,531,437
1/23/2016,77,T62,D36,634,497
1/23/2016,171,T98,D43,336,702
1/23/2016,183,T18,D72,759,267
1/23/2016,152,T8,D5,289,550
1/23/2016,131,T61,D7,730,720
1/23/2016,51,T22,D65,227,758
1/23/2016,57,T64,D82,494,734
1/23/2016,163,T53,D77,333,446
1/23/2016,149,T2,D17,604,292
1/23/2016,87,T68,D14,457,569
1/23/2016,90,T56,D33,225,711
1/23/2016,89,T64,D62,206,737
1/23/2016,186,T39,D80,772,787
1/23/2016,31,T45,D87,290,202
1/22/2016,35,T29,D55,240,534
1/22/2016,130,T28,D77,401,513
1/22/2016,167,T50,D80,758,226
1/22/2016,12,T47,D77,532,460
1/22/2016,90,T56,D19,599,514
1/22/2016,16,T11,D26,257,721
1/22/2016,175,T63,D3,470,762
1/22/2016,126,T87,D89,422,674
1/22/2016,14,T11,D39,625,322
1/22/2016,122,T73,D81,752,211
1/22/2016,121,T40,D9,334,568
1/22/2016,67,T23,D62,700,797
1/22/2016,185,T78,D78,782,563
1/22/2016,105,T46,D21,599,580
1/22/2016,100,T76,D8,683,660
1/22/2016,94,T90,D82,293,475
1/22/2016,94,T85,D62,587,372
1/22/2016,25,T9,D83,725,790
1/22/2016,51,T76,D71,429,378
1/22/2016,140,T100,D73,637,602
1/22/2016,143,T92,D83,258,723
1/22/2016,128,T25,D15,582,349
1/22/2016,96,T73,D65,455,678
1/22/2016,110,T40,D5,638,282
1/22/2016,100,T100,D6,216,404
1/22/2016,36,T7,D49,688,728
1/22/2016,113,T93,D59,602,702
1/22/2016,163,T34,D71,683,737
1/22/2016,35,T92,D11,465,568
1/22/2016,63,T7,D6,331,697
1/22/2016,17,T71,D85,266,495
1/22/2016,180,T94,D6,208,413
1/22/2016,74,T17,D34,502,725
1/22/2016,41,T34,D7,697,214
1/22/2016,116,T8,D45,486,613
1/22/2016,99,T88,D78,633,225
1/22/2016,179,T43,D63,740,221
1/22/2016,47,T1,D10,714,332
1/22/2016,192,T66,D10,734,777
1/22/2016,92,T21,D6,714,422
1/22/2016,12,T98,D64,200,322
1/22/2016,21,T1,D4,420,218
1/22/2016,42,T36,D22,214,274
1/22/2016,90,T6,D71,208,402
1/22/2016,107,T88,D74,656,426
1/22/2016,65,T94,D67,356,731
1/22/2016,93,T52,D3,694,737
1/22/2016,38,T38,D68,449,456
1/22/2016,75,T60,D45,477,779
1/22/2016,153,T95,D25,447,520
1/22/2016,155,T12,D57,506,653
1/22/2016,85,T82,D20,465,228
1/22/2016,33,T88,D74,720,609
1/22/2016,144,T60,D14,521,305
1/22/2016,81,T54,D96,674,601
1/22/2016,67,T40,D75,688,781
1/22/2016,106,T19,D82,517,684
1/22/2016,16,T34,D47,361,502
1/22/2016,164,T83,D48,465,706
1/22/2016,187,T15,D35,528,677
1/22/2016,119,T30,D77,390,315
1/22/2016,76,T96,D91,282,401
1/22/2016,101,T93,D5,493,661
1/22/2016,79,T50,D64,655,456
1/22/2016,170,T50,D78,480,441
1/22/2016,43,T22,D52,335,578
1/22/2016,97,T97,D29,794,690
1/22/2016,75,T71,D71,692,418
1/22/2016,155,T97,D90,587,315
1/22/2016,78,T21,D40,234,527
1/22/2016,164,T7,D36,230,772
1/22/2016,49,T94,D94,766,207
1/22/2016,97,T94,D35,292,634
1/22/2016,50,T63,D21,641,243
1/22/2016,190,T50,D3,337,501
1/22/2016,68,T26,D79,520,647
1/22/2016,199,T89,D9,489,634
1/22/2016,3,T13,D27,713,233
1/22/2016,113,T97,D17,463,511
1/22/2016,7,T1,D83,204,258
1/22/2016,66,T7,D95,637,667
1/22/2016,147,T100,D39,461,773
1/22/2016,86,T78,D88,453,352
1/22/2016,138,T4,D40,232,721
1/22/2016,2,T62,D6,491,728
1/22/2016,164,T31,D56,695,338
1/22/2016,68,T2,D51,477,254
1/22/2016,70,T63,D12,383,661
1/22/2016,124,T62,D25,267,683
1/22/2016,101,T67,D33,393,652
1/22/2016,69,T48,D27,788,374
1/22/2016,163,T23,D31,451,360
1/22/2016,195,T88,D72,523,355
1/22/2016,48,T52,D88,520,711
1/22/2016,115,T73,D4,278,334
1/22/2016,165,T56,D68,696,766
1/22/2016,184,T19,D37,424,358
1/22/2016,105,T76,D16,477,514
1/22/2016,142,T35,D57,480,201
1/22/2016,115,T38,D71,786,301
1/22/2016,162,T32,D71,393,755
1/22/2016,154,T15,D24,373,242
1/22/2016,87,T75,D17,483,655
1/22/2016,66,T89,D97,509,476
1/22/2016,58,T40,D42,208,324
1/22/2016,55,T25,D34,675,643
1/22/2016,139,T39,D95,607,508
1/22/2016,96,T97,D100,794,530
1/22/2016,114,T13,D65,578,783
1/22/2016,139,T42,D10,470,280
1/22/2016,96,T4,D73,464,325
1/22/2016,2,T5,D81,436,705
1/22/2016,60,T22,D65,595,546
1/22/2016,63,T5,D46,522,497
1/22/2016,50,T50,D53,406,277
1/22/2016,15,T13,D60,210,783
1/22/2016,188,T88,D19,328,217
1/22/2016,107,T56,D94,654,371
1/22/2016,179,T14,D71,734,751
1/22/2016,154,T46,D65,782,314
1/22/2016,138,T65,D17,740,650
1/22/2016,73,T41,D62,502,359
1/22/2016,175,T82,D23,337,775
1/22/2016,127,T32,D85,377,492
1/22/2016,49,T24,D57,399,636
1/22/2016,154,T56,D45,516,535
1/22/2016,142,T72,D41,457,359
1/21/2016,131,T25,D74,272,729
1/21/2016,160,T27,D91,534,300
1/21/2016,80,T23,D18,552,327
1/21/2016,161,T38,D46,538,455
1/21/2016,111,T6,D23,254,615
1/21/2016,106,T78,D54,309,332
1/21/2016,132,T31,D92,639,281
1/21/2016,163,T1,D27,360,619
1/21/2016,124,T41,D77,459,230
1/21/2016,47,T13,D30,525,770
1/21/2016,132,T48,D51,219,656
1/21/2016,103,T8,D100,694,601
1/21/2016,154,T71,D61,543,347
1/21/2016,93,T74,D39,732,544
1/21/2016,189,T66,D45,324,467
1/21/2016,80,T21,D80,238,783
1/21/2016,108,T5,D50,461,678
1/21/2016,106,T2,D19,750,537
1/21/2016,183,T28,D88,699,386
1/21/2016,32,T99,D100,411,455
1/21/2016,176,T88,D25,776,689
1/21/2016,124,T2,D47,786,217
1/21/2016,120,T12,D82,630,744
1/21/2016,179,T3,D69,669,529
1/21/2016,141,T6,D32,388,777
1/21/2016,111,T28,D64,669,659
1/21/2016,183,T64,D69,228,485
1/21/2016,43,T38,D74,686,600
1/21/2016,97,T45,D35,456,559
1/21/2016,38,T20,D19,341,438
1/21/2016,51,T77,D74,657,335
1/21/2016,21,T20,D32,602,586
1/21/2016,110,T91,D78,721,435
1/21/2016,43,T34,D77,728,799
1/21/2016,64,T27,D18,297,473
1/21/2016,17,T83,D51,492,585
1/21/2016,60,T68,D66,785,410
1/21/2016,117,T67,D2,217,795
1/21/2016,167,T97,D47,697,689
1/21/2016,32,T17,D44,584,725
1/21/2016,94,T76,D99,587,698
1/21/2016,137,T12,D94,555,733
1/21/2016,81,T13,D17,371,579
1/21/2016,112,T83,D28,414,446
1/21/2016,161,T66,D64,583,584
1/21/2016,148,T9,D29,620,437
1/21/2016,89,T71,D23,565,561
1/21/2016,65,T43,D2,482,396
1/21/2016,59,T19,D24,303,444
1/21/2016,24,T82,D86,696,228
1/21/2016,47,T26,D58,209,421
1/21/2016,75,T24,D97,765,617
1/21/2016,23,T50,D13,475,699
1/21/2016,197,T98,D58,313,478
1/21/2016,100,T49,D40,451,657
1/21/2016,124,T88,D73,421,738
1/21/2016,77,T13,D100,463,713
1/21/2016,4,T17,D38,511,743
1/21/2016,135,T76,D84,512,644
1/21/2016,189,T13,D19,602,347
1/21/2016,137,T26,D49,379,209
1/21/2016,187,T73,D78,252,500
1/21/2016,51,T94,D95,212,216
1/21/2016,119,T8,D65,724,615
1/21/2016,69,T67,D89,487,290
1/21/2016,93,T52,D68,656,584
1/21/2016,17,T28,D5,348,437
1/21/2016,47,T61,D50,373,770
1/21/2016,151,T100,D34,466,234
1/21/2016,67,T22,D98,553,764
1/21/2016,17,T46,D63,599,523
1/21/2016,129,T85,D51,202,736
1/21/2016,192,T52,D75,622,705
1/21/2016,45,T95,D84,371,552
1/21/2016,27,T32,D23,300,380
1/21/2016,153,T82,D65,393,381
1/21/2016,175,T84,D75,553,228
1/21/2016,123,T23,D46,620,304
1/21/2016,104,T58,D48,650,703
1/21/2016,150,T70,D75,416,621
1/21/2016,96,T15,D46,243,690
1/21/2016,197,T2,D59,747,706
1/21/2016,51,T56,D37,294,635
1/21/2016,73,T89,D56,296,269
1/21/2016,167,T91,D67,265,400
1/21/2016,87,T38,D40,667,211
1/21/2016,170,T82,D25,772,458
1/21/2016,79,T77,D75,738,748
1/21/2016,58,T97,D92,684,676
1/21/2016,86,T48,D65,677,574
1/21/2016,73,T15,D74,380,660
1/21/2016,147,T78,D14,401,697
1/21/2016,5,T22,D84,341,644
1/21/2016,200,T13,D91,768,612
1/21/2016,45,T72,D54,314,248
1/21/2016,69,T58,D91,700,449
1/21/2016,168,T7,D42,515,564
1/21/2016,58,T6,D73,551,755
1/20/2016,65,T7,D4,220,206
1/20/2016,1,T52,D83,777,625
1/20/2016,141,T58,D14,438,601
1/20/2016,103,T96,D77,647,472
1/20/2016,58,T64,D18,644,296
1/20/2016,78,T45,D78,453,278
1/20/2016,79,T13,D95,394,700
1/20/2016,67,T72,D2,411,325
1/20/2016,62,T52,D5,690,620
1/20/2016,16,T26,D96,509,755
1/20/2016,107,T41,D87,200,433
1/20/2016,19,T19,D33,454,448
1/20/2016,163,T83,D53,309,743
1/20/2016,22,T26,D10,765,588
1/20/2016,104,T34,D47,687,350
1/20/2016,103,T8,D60,422,230
1/20/2016,175,T100,D87,730,284
1/20/2016,29,T73,D44,426,731
1/20/2016,28,T24,D16,590,791
1/20/2016,141,T66,D7,679,476
1/20/2016,183,T44,D26,761,280
1/20/2016,157,T54,D61,689,482
1/20/2016,147,T1,D15,404,403
1/20/2016,132,T12,D63,311,355
1/20/2016,58,T95,D75,577,605
1/20/2016,186,T80,D97,675,338
1/20/2016,78,T21,D10,759,358
1/20/2016,151,T61,D29,610,249
1/20/2016,8,T55,D53,758,357
1/20/2016,153,T17,D76,406,425
1/20/2016,163,T6,D71,391,316
1/20/2016,54,T23,D3,332,774
1/20/2016,82,T42,D78,576,431
1/20/2016,108,T84,D96,613,731
1/20/2016,179,T48,D9,668,726
1/20/2016,183,T60,D64,724,537
1/20/2016,169,T9,D61,211,565
1/20/2016,61,T76,D67,262,544
1/20/2016,84,T79,D77,270,358
1/20/2016,114,T2,D65,574,245
1/20/2016,107,T2,D9,796,499
1/20/2016,63,T72,D82,286,385
1/20/2016,92,T90,D26,310,613
1/20/2016,37,T47,D80,742,708
1/20/2016,168,T22,D94,526,565
1/20/2016,181,T79,D21,228,380
1/20/2016,81,T7,D7,364,680
1/20/2016,5,T67,D59,431,637
1/20/2016,156,T37,D32,263,492
1/20/2016,36,T50,D68,414,471
1/20/2016,197,T71,D17,480,594
1/20/2016,113,T86,D61,305,248
1/20/2016,191,T16,D70,690,487
1/20/2016,136,T75,D99,644,641
1/20/2016,26,T34,D49,501,760
1/20/2016,32,T57,D14,321,763
1/20/2016,42,T98,D42,321,320
1/20/2016,138,T50,D85,496,796
1/20/2016,103,T65,D31,462,655
1/20/2016,124,T14,D80,558,749
1/20/2016,58,T25,D40,401,224
1/20/2016,110,T50,D38,364,427
1/20/2016,94,T13,D83,442,532
1/20/2016,71,T14,D37,761,373
1/20/2016,60,T59,D25,507,691
1/20/2016,73,T48,D51,400,338
1/20/2016,110,T22,D72,475,463
1/20/2016,169,T21,D15,232,607
1/20/2016,136,T59,D61,304,400
1/20/2016,37,T6,D92,612,704
1/20/2016,133,T60,D61,637,682
1/20/2016,39,T95,D26,530,208
1/20/2016,74,T93,D98,263,693
1/20/2016,43,T25,D45,305,657
1/20/2016,47,T55,D47,456,568
1/20/2016,123,T6,D65,513,240
1/20/2016,62,T7,D6,209,513
1/20/2016,9,T48,D2,550,623
1/20/2016,77,T68,D33,750,741
1/20/2016,80,T36,D87,642,765
1/20/2016,12,T32,D29,441,506
1/20/2016,81,T68,D26,351,202
1/20/2016,40,T45,D88,281,479
1/20/2016,81,T56,D5,609,260
1/20/2016,137,T62,D19,761,236
1/20/2016,58,T96,D74,663,524
1/20/2016,41,T83,D99,390,506
1/20/2016,99,T98,D81,463,787
1/20/2016,91,T95,D67,783,241
1/20/2016,186,T19,D71,388,286
1/20/2016,53,T70,D40,757,772
1/20/2016,18,T45,D82,501,726
1/20/2016,118,T95,D20,656,786
1/20/2016,91,T69,D81,629,497
1/20/2016,193,T78,D64,235,242
1/20/2016,59,T44,D87,537,590
1/20/2016,38,T16,D5,676,247
1/20/2016,151,T28,D82,430,442
1/20/2016,166,T81,D80,644,541
1/20/2016,93,T33,D82,528,598
1/20/2016,89,T49,D4,743,229
1/20/2016,90,T97,D46,408,566
1/20/2016,185,T88,D8,283,566
1/20/2016,165,T56,D43,615,712
1/20/2016,24,T7,D10,518,712
1/20/2016,185,T88,D86,647,217
1/19/2016,152,T69,D46,278,325
